52inc/Scoops;git://github.com/52inc/Scoops.git
AAkira/ExpandableLayout;git://github.com/AAkira/ExpandableLayout.git
Almeros/android-gesture-detectors;git://github.com/Almeros/android-gesture-detectors.git
Arello-Mobile/Moxy;git://github.com/Arello-Mobile/Moxy.git
ArthurHub/Android-Image-Cropper;git://github.com/ArthurHub/Android-Image-Cropper.git
Ashok-Varma/BottomNavigation;git://github.com/Ashok-Varma/BottomNavigation.git
Aspsine/MultiThreadDownload;git://github.com/Aspsine/MultiThreadDownload.git
Bilibili/MagicaSakura;git://github.com/Bilibili/MagicaSakura.git
CaMnter/EasyGank;git://github.com/CaMnter/EasyGank.git
Cleveroad/SlidingTutorial-Android;git://github.com/Cleveroad/SlidingTutorial-Android.git
CrawlScript/WebCollector;git://github.com/CrawlScript/WebCollector.git
Cutta/GifView;git://github.com/Cutta/GifView.git
DWorkS/VolleyPlus;git://github.com/DWorkS/VolleyPlus.git
Diolor/Swipecards;git://github.com/Diolor/Swipecards.git
DmitryMalkovich/material-design-dimens;git://github.com/DmitryMalkovich/material-design-dimens.git
Dreampie/Resty;git://github.com/Dreampie/Resty.git
Ereza/CustomActivityOnCrash;git://github.com/Ereza/CustomActivityOnCrash.git
EsotericSoftware/kryonet;git://github.com/EsotericSoftware/kryonet.git
FolioReader/FolioReader-Android;git://github.com/FolioReader/FolioReader-Android.git
Grover-c13/PokeGOAPI-Java;git://github.com/Grover-c13/PokeGOAPI-Java.git
HackPlan/AndroidCharts;git://github.com/HackPlan/AndroidCharts.git
HeinrichReimer/material-intro;git://github.com/HeinrichReimer/material-intro.git
Hitomis/ActivitySwitcher;git://github.com/Hitomis/ActivitySwitcher.git
ISchwarz23/SortableTableView;git://github.com/ISchwarz23/SortableTableView.git
InQBarna/TableFixHeaders;git://github.com/InQBarna/TableFixHeaders.git
IsseiAoki/SimpleCropView;git://github.com/IsseiAoki/SimpleCropView.git
JZXiang/TimePickerDialog;git://github.com/JZXiang/TimePickerDialog.git
JakeWharton/RxBinding;git://github.com/JakeWharton/RxBinding.git
Jasonchenlijian/FastBle;git://github.com/Jasonchenlijian/FastBle.git
JohnPersano/SuperToasts;git://github.com/JohnPersano/SuperToasts.git
Karumi/Dexter;git://github.com/Karumi/Dexter.git
Karumi/Rosie;git://github.com/Karumi/Rosie.git
LMAX-Exchange/disruptor;git://github.com/LMAX-Exchange/disruptor.git
LitePalFramework/LitePal;git://github.com/LitePalFramework/LitePal.git
ManuelPeinado/FadingActionBar;git://github.com/ManuelPeinado/FadingActionBar.git
ManuelPeinado/GlassActionBar;git://github.com/ManuelPeinado/GlassActionBar.git
MarkoMilos/Paginate;git://github.com/MarkoMilos/Paginate.git
Marswin/MarsDaemon;git://github.com/Marswin/MarsDaemon.git
Mashape/unirest-java;git://github.com/Mashape/unirest-java.git
MatthiasRobbers/shortbread;git://github.com/MatthiasRobbers/shortbread.git
MiguelCatalan/MaterialSearchView;git://github.com/MiguelCatalan/MaterialSearchView.git
MostafaGazar/CustomShapeImageView;git://github.com/MostafaGazar/CustomShapeImageView.git
Muddz/StyleableToast;git://github.com/Muddz/StyleableToast.git
NYTimes/Store;git://github.com/NYTimes/Store.git
Narfss/ParallaxEverywhere;git://github.com/Narfss/ParallaxEverywhere.git
Netflix/archaius;git://github.com/Netflix/archaius.git
Netflix/curator;git://github.com/Netflix/curator.git
Netflix/ribbon;git://github.com/Netflix/ribbon.git
OrangeGangsters/LolliPin;git://github.com/OrangeGangsters/LolliPin.git
Piasy/RxAndroidAudio;git://github.com/Piasy/RxAndroidAudio.git
Pixplicity/MultiViewPager;git://github.com/Pixplicity/MultiViewPager.git
Raizlabs/DBFlow;git://github.com/Raizlabs/DBFlow.git
Scalified/fab;git://github.com/Scalified/fab.git
Slyce-Inc/SlyceMessaging;git://github.com/Slyce-Inc/SlyceMessaging.git
StylingAndroid/Prism;git://github.com/StylingAndroid/Prism.git
SundeepK/CompactCalendarView;git://github.com/SundeepK/CompactCalendarView.git
Sunzxyong/Recovery;git://github.com/Sunzxyong/Recovery.git
Swagger2Markup/swagger2markup;git://github.com/Swagger2Markup/swagger2markup.git
Tapadoo/Alerter;git://github.com/Tapadoo/Alerter.git
Tencent/tinker;git://github.com/Tencent/tinker.git
Tibolte/AgendaCalendarView;git://github.com/Tibolte/AgendaCalendarView.git
ToxicBakery/ViewPagerTransforms;git://github.com/ToxicBakery/ViewPagerTransforms.git
VictorAlbertos/RxCache;git://github.com/VictorAlbertos/RxCache.git
Yalantis/GuillotineMenu-Android;git://github.com/Yalantis/GuillotineMenu-Android.git
Yalantis/uCrop;git://github.com/Yalantis/uCrop.git
YoKeyword/Fragmentation;git://github.com/YoKeyword/Fragmentation.git
a-voyager/BluetoothHelper;git://github.com/a-voyager/BluetoothHelper.git
aNNiMON/Lightweight-Stream-API;git://github.com/aNNiMON/Lightweight-Stream-API.git
afollestad/easy-video-player;git://github.com/afollestad/easy-video-player.git
afollestad/material-cab;git://github.com/afollestad/material-cab.git
afollestad/material-camera;git://github.com/afollestad/material-camera.git
afollestad/material-dialogs;git://github.com/afollestad/material-dialogs.git
airbnb/DeepLinkDispatch;git://github.com/airbnb/DeepLinkDispatch.git
airbnb/epoxy;git://github.com/airbnb/epoxy.git
akexorcist/Android-RoundCornerProgressBar;git://github.com/akexorcist/Android-RoundCornerProgressBar.git
alamkanak/Android-Week-View;git://github.com/alamkanak/Android-Week-View.git
alibaba/dubbo;git://github.com/alibaba/dubbo.git
amitshekhariitbhu/Android-Debug-Database;git://github.com/amitshekhariitbhu/Android-Debug-Database.git
amitshekhariitbhu/Fast-Android-Networking;git://github.com/amitshekhariitbhu/Fast-Android-Networking.git
amulyakhare/TextDrawable;git://github.com/amulyakhare/TextDrawable.git
andkulikov/Transitions-Everywhere;git://github.com/andkulikov/Transitions-Everywhere.git
android-cjj/JJSearchViewAnim;git://github.com/android-cjj/JJSearchViewAnim.git
android10/frodo;git://github.com/android10/frodo.git
antonkrasov/AndroidSocialNetworks;git://github.com/antonkrasov/AndroidSocialNetworks.git
antwankakki/FabricView;git://github.com/antwankakki/FabricView.git
appsthatmatter/GraphView;git://github.com/appsthatmatter/GraphView.git
armcha/Space-Navigation-View;git://github.com/armcha/Space-Navigation-View.git
aryarohit07/PicassoFaceDetectionTransformation;git://github.com/aryarohit07/PicassoFaceDetectionTransformation.git
asLody/legend;git://github.com/asLody/legend.git
aurelhubert/ahbottomnavigation;git://github.com/aurelhubert/ahbottomnavigation.git
biezhi/blade;git://github.com/biezhi/blade.git
blackfizz/EazeGraph;git://github.com/blackfizz/EazeGraph.git
blipinsk/FlippableStackView;git://github.com/blipinsk/FlippableStackView.git
bluelinelabs/Conductor;git://github.com/bluelinelabs/Conductor.git
bluelinelabs/LoganSquare;git://github.com/bluelinelabs/LoganSquare.git
bmarrdev/android-DecoView-charting;git://github.com/bmarrdev/android-DecoView-charting.git
burgessjp/GanHuoIO;git://github.com/burgessjp/GanHuoIO.git
campusappcn/AndRouter;git://github.com/campusappcn/AndRouter.git
carlonzo/StikkyHeader;git://github.com/carlonzo/StikkyHeader.git
castorflex/SmoothProgressBar;git://github.com/castorflex/SmoothProgressBar.git
cglib/cglib;git://github.com/cglib/cglib.git
code-mc/material-icon-lib;git://github.com/code-mc/material-icon-lib.git
code-troopers/android-betterpickers;git://github.com/code-troopers/android-betterpickers.git
codeestX/ENViews;git://github.com/codeestX/ENViews.git
commonsguy/cwac-cam2;git://github.com/commonsguy/cwac-cam2.git
coomar2841/image-chooser-library;git://github.com/coomar2841/image-chooser-library.git
cymcsg/UltimateAndroid;git://github.com/cymcsg/UltimateAndroid.git
cyrilmottier/GreenDroid;git://github.com/cyrilmottier/GreenDroid.git
dangdangdotcom/elastic-job;git://github.com/dangdangdotcom/elastic-job.git
danielzeller/Depth-LIB-Android-;git://github.com/danielzeller/Depth-LIB-Android-.git
danylovolokh/VideoPlayerManager;git://github.com/danylovolokh/VideoPlayerManager.git
datumbox/datumbox-framework;git://github.com/datumbox/datumbox-framework.git
dersoncheng/MultipleTheme;git://github.com/dersoncheng/MultipleTheme.git
dexafree/MaterialList;git://github.com/dexafree/MaterialList.git
dm77/barcodescanner;git://github.com/dm77/barcodescanner.git
docker-java/docker-java;git://github.com/docker-java/docker-java.git
dodola/RocooFix;git://github.com/dodola/RocooFix.git
drakeet/MultiType;git://github.com/drakeet/MultiType.git
drozdzynski/Steppers;git://github.com/drozdzynski/Steppers.git
eleme/Amigo;git://github.com/eleme/Amigo.git
eleme/HermesEventBus;git://github.com/eleme/HermesEventBus.git
elevenetc/TextSurface;git://github.com/elevenetc/TextSurface.git
elye/loaderviewlibrary;git://github.com/elye/loaderviewlibrary.git
emilsjolander/StickyListHeaders;git://github.com/emilsjolander/StickyListHeaders.git
emilsjolander/StickyScrollViewItems;git://github.com/emilsjolander/StickyScrollViewItems.git
emilsjolander/android-FlipView;git://github.com/emilsjolander/android-FlipView.git
emilsjolander/sprinkles;git://github.com/emilsjolander/sprinkles.git
f2prateek/dart;git://github.com/f2prateek/dart.git
facebook/conceal;git://github.com/facebook/conceal.git
facebook/device-year-class;git://github.com/facebook/device-year-class.git
facebook/screenshot-tests-for-android;git://github.com/facebook/screenshot-tests-for-android.git
facebook/swift;git://github.com/facebook/swift.git
facebookincubator/Keyframes;git://github.com/facebookincubator/Keyframes.git
facebookincubator/TextLayoutBuilder;git://github.com/facebookincubator/TextLayoutBuilder.git
fishwjy/MultiType-FilePicker;git://github.com/fishwjy/MultiType-FilePicker.git
flavienlaurent/datetimepicker;git://github.com/flavienlaurent/datetimepicker.git
florent37/MaterialViewPager;git://github.com/florent37/MaterialViewPager.git
florent37/ViewAnimator;git://github.com/florent37/ViewAnimator.git
flurgle/BlurKit-Android;git://github.com/flurgle/BlurKit-Android.git
flurgle/CameraKit-Android;git://github.com/flurgle/CameraKit-Android.git
foxykeep/DataDroid;git://github.com/foxykeep/DataDroid.git
frakbot/JumpingBeans;git://github.com/frakbot/JumpingBeans.git
friendlyrobotnyc/TinyDancer;git://github.com/friendlyrobotnyc/TinyDancer.git
frogermcs/AndroidDevMetrics;git://github.com/frogermcs/AndroidDevMetrics.git
gabrielemariotti/RecyclerViewItemAnimators;git://github.com/gabrielemariotti/RecyclerViewItemAnimators.git
gabrielemariotti/cardslib;git://github.com/gabrielemariotti/cardslib.git
gabrielemariotti/changeloglib;git://github.com/gabrielemariotti/changeloglib.git
galenframework/galen;git://github.com/galenframework/galen.git
garretyoder/Colorful;git://github.com/garretyoder/Colorful.git
githubwing/ByeBurger;git://github.com/githubwing/ByeBurger.git
glomadrian/RoadRunner;git://github.com/glomadrian/RoadRunner.git
glomadrian/loading-balls;git://github.com/glomadrian/loading-balls.git
gongwen/MarqueeViewLibrary;git://github.com/gongwen/MarqueeViewLibrary.git
google/hover;git://github.com/google/hover.git
gowong/material-sheet-fab;git://github.com/gowong/material-sheet-fab.git
grandcentrix/ThirtyInch;git://github.com/grandcentrix/ThirtyInch.git
h4de5ing/AndroidCommon;git://github.com/h4de5ing/AndroidCommon.git
h6ah4i/android-advancedrecyclerview;git://github.com/h6ah4i/android-advancedrecyclerview.git
hackware1993/MagicIndicator;git://github.com/hackware1993/MagicIndicator.git
halysongoncalves/Pugnotification;git://github.com/halysongoncalves/Pugnotification.git
hehonghui/AndroidEventBus;git://github.com/hehonghui/AndroidEventBus.git
hoang8f/android-flat-button;git://github.com/hoang8f/android-flat-button.git
hongyangAndroid/Android-StickyNavLayout;git://github.com/hongyangAndroid/Android-StickyNavLayout.git
hotchemi/PermissionsDispatcher;git://github.com/hotchemi/PermissionsDispatcher.git
http-kit/http-kit;git://github.com/http-kit/http-kit.git
hypertrack/smart-scheduler-android;git://github.com/hypertrack/smart-scheduler-android.git
hzsweers/barber;git://github.com/hzsweers/barber.git
iPaulPro/aFileChooser;git://github.com/iPaulPro/aFileChooser.git
iammert/MaterialIntroView;git://github.com/iammert/MaterialIntroView.git
igniterealtime/Smack;git://github.com/igniterealtime/Smack.git
ikew0ng/SwipeBackLayout;git://github.com/ikew0ng/SwipeBackLayout.git
impetus-opensource/Kundera;git://github.com/impetus-opensource/Kundera.git
infinum/android_dbinspector;git://github.com/infinum/android_dbinspector.git
javiersantos/AppUpdater;git://github.com/javiersantos/AppUpdater.git
javiersantos/MaterialStyledDialogs;git://github.com/javiersantos/MaterialStyledDialogs.git
javiersantos/PiracyChecker;git://github.com/javiersantos/PiracyChecker.git
jblough/Android-Pdf-Viewer-Library;git://github.com/jblough/Android-Pdf-Viewer-Library.git
jdamcd/android-crop;git://github.com/jdamcd/android-crop.git
jdeferred/jdeferred;git://github.com/jdeferred/jdeferred.git
jfeinstein10/SlidingMenu;git://github.com/jfeinstein10/SlidingMenu.git
jfinal/jfinal;git://github.com/jfinal/jfinal.git
jfoenixadmin/JFoenix;git://github.com/jfoenixadmin/JFoenix.git
jinatonic/confetti;git://github.com/jinatonic/confetti.git
jkwiecien/EasyImage;git://github.com/jkwiecien/EasyImage.git
jonfinerty/Once;git://github.com/jonfinerty/Once.git
journeyapps/zxing-android-embedded;git://github.com/journeyapps/zxing-android-embedded.git
jpardogo/FlabbyListView;git://github.com/jpardogo/FlabbyListView.git
jpardogo/GoogleProgressBar;git://github.com/jpardogo/GoogleProgressBar.git
jpardogo/ListBuddies;git://github.com/jpardogo/ListBuddies.git
k0shk0sh/PermissionHelper;git://github.com/k0shk0sh/PermissionHelper.git
kaedea/android-dynamical-loading;git://github.com/kaedea/android-dynamical-loading.git
kenglxn/QRGen;git://github.com/kenglxn/QRGen.git
kexanie/MathView;git://github.com/kexanie/MathView.git
kikoso/Swipeable-Cards;git://github.com/kikoso/Swipeable-Cards.git
kikoso/android-stackblur;git://github.com/kikoso/android-stackblur.git
klinker41/android-slidingactivity;git://github.com/klinker41/android-slidingactivity.git
konmik/nucleus;git://github.com/konmik/nucleus.git
koush/AndroidAsync;git://github.com/koush/AndroidAsync.git
koush/UrlImageViewHelper;git://github.com/koush/UrlImageViewHelper.git
ksoichiro/Android-ObservableScrollView;git://github.com/ksoichiro/Android-ObservableScrollView.git
kymjs/KJFrameForAndroid;git://github.com/kymjs/KJFrameForAndroid.git
lapism/SearchView;git://github.com/lapism/SearchView.git
lecho/hellocharts-android;git://github.com/lecho/hellocharts-android.git
leolin310148/ShortcutBadger;git://github.com/leolin310148/ShortcutBadger.git
lfkdsk/JustWeEngine;git://github.com/lfkdsk/JustWeEngine.git
limpoxe/Android-Plugin-Framework;git://github.com/limpoxe/Android-Plugin-Framework.git
line/armeria;git://github.com/line/armeria.git
linfaxin/TransitionPlayer;git://github.com/linfaxin/TransitionPlayer.git
linkedin/rest.li;git://github.com/linkedin/rest.li.git
litesuits/android-lite-bluetoothLE;git://github.com/litesuits/android-lite-bluetoothLE.git
litesuits/android-lite-http;git://github.com/litesuits/android-lite-http.git
litesuits/android-lite-orm;git://github.com/litesuits/android-lite-orm.git
liuguangqiang/SwipeBack;git://github.com/liuguangqiang/SwipeBack.git
lovedise/PermissionGen;git://github.com/lovedise/PermissionGen.git
ltsopensource/light-task-scheduler;git://github.com/ltsopensource/light-task-scheduler.git
lyft/scissors;git://github.com/lyft/scissors.git
lyft/scoop;git://github.com/lyft/scoop.git
majidgolshadi/Android-Download-Manager-Pro;git://github.com/majidgolshadi/Android-Download-Manager-Pro.git
mancj/SlideUp-Android;git://github.com/mancj/SlideUp-Android.git
markzhai/AndroidPerformanceMonitor;git://github.com/markzhai/AndroidPerformanceMonitor.git
matrixxun/MaterialBadgeTextView;git://github.com/matrixxun/MaterialBadgeTextView.git
mattprecious/swirl;git://github.com/mattprecious/swirl.git
mayubao/Android-Pay;git://github.com/mayubao/Android-Pay.git
mcharmas/Android-ReactiveLocation;git://github.com/mcharmas/Android-ReactiveLocation.git
meili/Aceso;git://github.com/meili/Aceso.git
mik3y/usb-serial-for-android;git://github.com/mik3y/usb-serial-for-android.git
mikepenz/AboutLibraries;git://github.com/mikepenz/AboutLibraries.git
mikepenz/Android-ActionItemBadge;git://github.com/mikepenz/Android-ActionItemBadge.git
mikepenz/FastAdapter;git://github.com/mikepenz/FastAdapter.git
mikepenz/MaterialDrawer;git://github.com/mikepenz/MaterialDrawer.git
mpetazzoni/ttorrent;git://github.com/mpetazzoni/ttorrent.git
mrmans0n/smart-location-lib;git://github.com/mrmans0n/smart-location-lib.git
mrniko/netty-socketio;git://github.com/mrniko/netty-socketio.git
mrwonderman/android-square-progressbar;git://github.com/mrwonderman/android-square-progressbar.git
mttkay/droid-fu;git://github.com/mttkay/droid-fu.git
multidots/android-app-common-tasks;git://github.com/multidots/android-app-common-tasks.git
mybatis/mybatis-3;git://github.com/mybatis/mybatis-3.git
navasmdc/MaterialDesignLibrary;git://github.com/navasmdc/MaterialDesignLibrary.git
nikhilpanju/RecyclerViewEnhanced;git://github.com/nikhilpanju/RecyclerViewEnhanced.git
nisrulz/easydeviceinfo;git://github.com/nisrulz/easydeviceinfo.git
nisrulz/sensey;git://github.com/nisrulz/sensey.git
nostra13/Android-Universal-Image-Loader;git://github.com/nostra13/Android-Universal-Image-Loader.git
novoda/image-loader;git://github.com/novoda/image-loader.git
nshmura/RecyclerTabLayout;git://github.com/nshmura/RecyclerTabLayout.git
nvanbenschoten/motion;git://github.com/nvanbenschoten/motion.git
ogaclejapan/ArcLayout;git://github.com/ogaclejapan/ArcLayout.git
oubowu/SlideBack;git://github.com/oubowu/SlideBack.git
pakerfeldt/android-viewflow;git://github.com/pakerfeldt/android-viewflow.git
panwrona/DownloadProgressBar;git://github.com/panwrona/DownloadProgressBar.git
patrickfav/Dali;git://github.com/patrickfav/Dali.git
pedrovgs/DraggablePanel;git://github.com/pedrovgs/DraggablePanel.git
pedrovgs/Renderers;git://github.com/pedrovgs/Renderers.git
pilgr/Paper;git://github.com/pilgr/Paper.git
plutext/docx4j;git://github.com/plutext/docx4j.git
premnirmal/Magnet;git://github.com/premnirmal/Magnet.git
pushtorefresh/storio;git://github.com/pushtorefresh/storio.git
ragunathjawahar/android-saripaar;git://github.com/ragunathjawahar/android-saripaar.git
rapidoid/rapidoid;git://github.com/rapidoid/rapidoid.git
reark/reark;git://github.com/reark/reark.git
requery/sqlite-android;git://github.com/requery/sqlite-android.git
rey5137/material;git://github.com/rey5137/material.git
rockerhieu/emojicon;git://github.com/rockerhieu/emojicon.git
romannurik/Android-SwipeToDismiss;git://github.com/romannurik/Android-SwipeToDismiss.git
rudsonlive/NavigationDrawer-MaterialDesign;git://github.com/rudsonlive/NavigationDrawer-MaterialDesign.git
sannies/mp4parser;git://github.com/sannies/mp4parser.git
sarxos/webcam-capture;git://github.com/sarxos/webcam-capture.git
scribejava/scribejava;git://github.com/scribejava/scribejava.git
serso/android-checkout;git://github.com/serso/android-checkout.git
shaohui10086/AdvancedLuban;git://github.com/shaohui10086/AdvancedLuban.git
shekhargulati/strman-java;git://github.com/shekhargulati/strman-java.git
singwhatiwanna/dynamic-load-apk;git://github.com/singwhatiwanna/dynamic-load-apk.git
smanikandan14/Volley-demo;git://github.com/smanikandan14/Volley-demo.git
soarcn/UndoBar;git://github.com/soarcn/UndoBar.git
sqlcipher/android-database-sqlcipher;git://github.com/sqlcipher/android-database-sqlcipher.git
square/haha;git://github.com/square/haha.git
square/leakcanary;git://github.com/square/leakcanary.git
square/mortar;git://github.com/square/mortar.git
square/phrase;git://github.com/square/phrase.git
stepstone-tech/android-material-stepper;git://github.com/stepstone-tech/android-material-stepper.git
stfalcon-studio/FrescoImageViewer;git://github.com/stfalcon-studio/FrescoImageViewer.git
tangqi92/WaveLoadingView;git://github.com/tangqi92/WaveLoadingView.git
thiagolocatelli/android-uitableview;git://github.com/thiagolocatelli/android-uitableview.git
thunderrise/android-TNRAnimationHelper;git://github.com/thunderrise/android-TNRAnimationHelper.git
thyrlian/AwesomeValidation;git://github.com/thyrlian/AwesomeValidation.git
trello/RxLifecycle;git://github.com/trello/RxLifecycle.git
tvbarthel/BlurDialogFragment;git://github.com/tvbarthel/BlurDialogFragment.git
twitter/commons;git://github.com/twitter/commons.git
twitter/hbc;git://github.com/twitter/hbc.git
txusballesteros/bubbles-for-android;git://github.com/txusballesteros/bubbles-for-android.git
umano/AndroidSlidingUpPanel;git://github.com/umano/AndroidSlidingUpPanel.git
varunest/SparkButton;git://github.com/varunest/SparkButton.git
videlalvaro/gifsockets;git://github.com/videlalvaro/gifsockets.git
vinaysshenoy/mugen;git://github.com/vinaysshenoy/mugen.git
wasabeef/Blurry;git://github.com/wasabeef/Blurry.git
wasabeef/fresco-processors;git://github.com/wasabeef/fresco-processors.git
wasabeef/glide-transformations;git://github.com/wasabeef/glide-transformations.git
wasabeef/picasso-transformations;git://github.com/wasabeef/picasso-transformations.git
wasabeef/recyclerview-animators;git://github.com/wasabeef/recyclerview-animators.git
weibocom/motan;git://github.com/weibocom/motan.git
wequick/Small;git://github.com/wequick/Small.git
whilu/AndroidTagView;git://github.com/whilu/AndroidTagView.git
wnafee/vector-compat;git://github.com/wnafee/vector-compat.git
wooplr/Spotlight;git://github.com/wooplr/Spotlight.git
worker8/TourGuide;git://github.com/worker8/TourGuide.git
xcltapestry/XCL-Charts;git://github.com/xcltapestry/XCL-Charts.git
yahoo/squidb;git://github.com/yahoo/squidb.git
yqritc/RecyclerView-FlexibleDivider;git://github.com/yqritc/RecyclerView-FlexibleDivider.git
zaaach/CityPicker;git://github.com/zaaach/CityPicker.git
zeroturnaround/zt-zip;git://github.com/zeroturnaround/zt-zip.git
zetbaitsu/Compressor;git://github.com/zetbaitsu/Compressor.git
zserge/anvil;git://github.com/zserge/anvil.git
